measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
Interception_Rate,sim2real,Sim_7_biased,15,0.8666666666666667,0.25,0.98,0.73,0.73
Interception_Rate,sim2real,Sim_7_biased,16,0.84375,0.25,0.98,0.73,0.73
Interception_Rate,sim2real,Sim_7_biased,17,0.843137254882353,0.25,0.98,0.73,0.73
Interception_Rate,sim2real,Sim_7_biased,18,0.8518518518333333,0.25,0.98,0.73,0.73
Interception_Rate,sim2real,Sim_7_biased,19,0.8596491227894736,0.25,0.98,0.73,0.73
Interception_Rate,sim2real,Sim_7_biased,20,0.8416666666499999,0.27,0.98,0.71,0.71
Interception_Rate,sim2real,Sim_7_biased,21,0.8492063491904761,0.27,0.98,0.71,0.71
Interception_Rate,sim2real,Sim_7_biased,22,0.8560606060454545,0.27,0.98,0.71,0.71
Interception_Rate,sim2real,Sim_7_biased,23,0.8478260869565217,0.27,0.97,0.7,0.7
Interception_Rate,sim2real,Sim_7_biased,24,0.8541666666666666,0.27,0.97,0.7,0.7
Interception_Rate,sim2real,Sim_7_biased,25,0.8533333333199999,0.27,0.97,0.7,0.7
Interception_Rate,sim2real,Sim_7_biased,26,0.8525641025384615,0.27,0.97,0.7,0.7
Interception_Rate,sim2real,Sim_7_biased,27,0.8518518518148147,0.27,0.95,0.6799999999999999,0.6799999999999999
Interception_Rate,sim2real,Sim_7_biased,28,0.8452380952142856,0.27,0.95,0.6799999999999999,0.6799999999999999
Interception_Rate,sim2real,Sim_7_biased,29,0.8505747126206896,0.29000000000000004,0.95,0.6599999999999999,0.6599999999999999
Interception_Rate,sim2real,Sim_7_biased,30,0.8444444444333333,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,31,0.8440860214838709,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,32,0.8489583333124999,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,33,0.8535353535151514,0.29000000000000004,0.95,0.6599999999999999,0.6599999999999999
Interception_Rate,sim2real,Sim_7_biased,34,0.8529411764411764,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,35,0.852380952342857,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,36,0.8518518518055553,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,37,0.8468468468108107,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,38,0.8508771929473683,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,39,0.8547008546666666,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,40,0.8541666666249998,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,41,0.8495934959024389,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,42,0.853174603142857,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,43,0.8565891472558138,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,44,0.8522727272499999,0.29000000000000004,0.91,0.62,0.62
Interception_Rate,sim2real,Sim_7_biased,45,0.8555555555333333,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,46,0.8550724637391304,0.29000000000000004,0.91,0.62,0.62
Interception_Rate,sim2real,Sim_7_biased,47,0.8581560283404255,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
Interception_Rate,sim2real,Sim_7_biased,48,0.8611111110833333,0.29000000000000004,0.9299999999999999,0.6399999999999999,0.6399999999999999
