t,err_weighted
27.900067,0.130844
27.920245,0.142509
27.940082,0.142825
27.960051,0.140124
27.980006,0.133366
28.000059,0.121201
28.020068,0.115568
28.040054,0.105948
28.060064,0.106221
28.080060,0.123271
28.100047,0.105504
28.120050,0.100891
28.140030,0.203369
28.160101,0.231749
28.180062,0.216554
28.200107,0.204759
28.220054,0.142466
28.240299,0.073255
28.260149,0.060024
28.280084,0.075672
28.300047,0.091341
28.320935,0.109437
28.340145,0.121015
28.360089,0.125840
28.380052,0.131705
28.400956,0.132236
28.420067,0.127393
28.440302,0.130937
28.460084,0.150448
28.480304,0.211452
28.500319,0.269331
28.520088,0.226502
28.540090,0.110686
28.560071,0.111153
28.580122,0.108880
28.601133,0.081043
28.620113,0.039899
28.640052,0.034732
28.660041,0.022915
28.680117,0.014917
28.701006,0.017018
28.720119,0.029135
28.740125,0.075650
28.760059,0.169162
28.780088,0.070249
28.800087,0.009822
28.820084,0.074482
28.840285,0.069634
28.861062,0.027115
28.880129,0.075326
28.901009,0.107859
28.920058,0.122149
28.940066,0.122587
28.960005,0.122385
28.980103,0.125364
29.000131,0.130002
29.020100,0.154152
29.040961,0.272421
29.060085,0.172569
29.080079,0.231536
29.100054,0.148954
29.120054,0.070756
29.140126,0.113208
29.160085,0.054600
29.180101,0.043727
29.201063,0.028992
29.220152,0.024749
29.240046,0.025315
29.260276,0.030701
29.280943,0.039698
29.300285,0.049046
29.320156,0.146632
29.340082,0.120066
29.360150,0.011684
29.380082,0.075233
29.400444,0.084119
29.420079,0.041036
29.440138,0.051938
29.460086,0.088003
29.480055,0.112870
29.500051,0.114563
29.520050,0.119004
29.540050,0.109952
29.560058,0.113276
29.580143,0.113841
29.600153,0.116436
29.620093,0.128694
29.640008,0.220900
29.661392,0.178645
29.680184,0.258042
29.700087,0.142256
29.720073,0.086110
29.740095,0.100160
29.760084,0.088088
29.780052,0.045202
29.800061,0.014192
29.820933,0.021531
29.840146,0.031625
29.860137,0.044340
29.880153,0.083951
29.900046,0.120334
29.920045,0.186586
29.940045,0.222100
29.960044,0.121120
29.980067,0.095828
30.000056,0.101848
30.020059,0.126761
30.040046,0.115028
30.060045,0.093464
30.080131,0.072409
30.100012,0.068579
30.120049,0.059664
30.140074,0.061743
30.160077,0.074877
30.180015,0.087632
30.200132,0.096544
30.220005,0.103287
30.240048,0.104899
30.260093,0.110407
30.280145,0.119612
30.300070,0.122553
30.320130,0.114546
30.340249,0.075830
30.360055,0.148595
30.380124,0.147823
30.400106,0.150551
30.421049,0.132548
30.441019,0.141061
30.461214,0.137351
30.481097,0.115814
30.500178,0.087341
30.520107,0.071763
30.540120,0.069418
30.560080,0.087169
30.580112,0.098698
30.600054,0.107501
30.620067,0.103146
30.640046,0.078252
30.661029,0.172686
30.680164,0.279056
30.700110,0.236113
30.720118,0.168621
30.740081,0.130209
30.760158,0.142637
30.780127,0.096901
30.800050,0.056966
30.820050,0.035381
30.840180,0.048561
30.860133,0.045839
30.880045,0.043214
30.900185,0.050372
30.920114,0.061749
30.940256,0.064130
30.960118,0.055136
30.980146,0.087942
31.000124,0.216763
31.020157,0.229177
31.040049,0.205725
31.060146,0.177238
31.080050,0.166922
31.100114,0.148840
31.120051,0.114837
31.140046,0.059564
31.160050,0.033947
31.180000,0.040872
31.200018,0.052525
31.219994,0.061621
31.240041,0.071448
31.260141,0.086128
31.280040,0.097630
31.300042,0.106529
31.320049,0.137176
31.340150,0.192267
31.360082,0.200793
31.380117,0.192097
31.400146,0.189687
31.420072,0.217623
31.441046,0.148531
31.460017,0.135494
31.480047,0.119309
31.499993,0.146973
31.520000,0.166488
31.540130,0.173411
31.560008,0.179925
31.580123,0.183370
31.600073,0.180056
31.620104,0.168965
31.640077,0.155020
31.660091,0.144508
31.681566,0.139572
31.700143,0.142971
31.720083,0.163119
31.740052,0.059157
31.761038,0.245125
31.781462,0.311639
31.801272,0.284723
31.821151,0.246593
31.841755,0.165554
31.861610,0.099141
31.880216,0.056357
31.900126,0.040026
31.921038,0.067507
31.940113,0.096791
31.960146,0.119345
31.979998,0.132418
32.000120,0.143183
32.020021,0.145572
32.040065,0.142859
32.061017,0.140042
32.080100,0.136091
32.101022,0.239258
32.121181,0.280072
32.140044,0.294707
32.160042,0.117416
32.180060,0.086037
32.200003,0.085991
32.220982,0.065509
32.240054,0.022725
32.260986,0.036873
32.280114,0.044785
32.300045,0.037719
32.320044,0.041765
32.340036,0.056208
32.360065,0.057043
32.379999,0.153951
32.400101,0.078933
32.420031,0.092239
32.440075,0.096591
32.460117,0.065438
32.481042,0.056427
32.500159,0.057179
32.520166,0.091135
32.540248,0.107908
32.560048,0.118147
32.580950,0.118707
32.600041,0.120174
32.620038,0.134055
32.640040,0.224519
32.660061,0.204564
32.680041,0.167675
32.700041,0.217254
32.720033,0.125688
32.740069,0.108402
32.760045,0.095855
32.780068,0.059181
32.800245,0.025480
32.820148,0.047084
32.840082,0.044623
32.860091,0.043472
32.880280,0.056472
32.900145,0.073480
32.920048,0.060359
32.940039,0.173563
32.960116,0.065586
32.981018,0.070079
33.001057,0.095190
33.021103,0.101426
33.040144,0.071985
33.060046,0.036148
33.080040,0.069055
33.100025,0.088825
33.120045,0.102183
33.140023,0.111292
33.160041,0.110221
33.180064,0.115691
33.200042,0.122381
33.220033,0.131588
33.240035,0.173687
33.261021,0.181424
33.280073,0.174493
33.300997,0.137933
33.320049,0.125860
33.340974,0.104714
33.361166,0.093534
33.381162,0.062681
33.400963,0.023865
33.420994,0.041048
33.440138,0.037902
33.460080,0.033850
33.480055,0.033969
33.500063,0.049699
33.520033,0.047179
33.540003,0.195762
33.560066,0.060169
33.580053,0.145737
33.600058,0.124258
33.620059,0.122597
33.640129,0.083334
33.660032,0.045167
33.680042,0.052452
33.701057,0.053428
33.720100,0.053987
33.740073,0.042101
33.760086,0.021612
33.780047,0.014085
33.800032,0.020392
33.820054,0.063232
33.840006,0.015512
33.860038,0.048906
33.880075,0.054608
33.900316,0.058278
33.920103,0.058678
33.939996,0.057554
33.960040,0.051559
33.980124,0.045743
34.000181,0.041099
34.021085,0.036486
34.040085,0.032490
34.060071,0.029186
34.080079,0.029256
34.100103,0.023421
34.121013,0.020747
34.140097,0.018900
34.160038,0.017090
34.179999,0.015632
34.200046,0.015504
34.221019,0.013957
34.240183,0.012840
34.260013,0.012337
34.280138,0.011883
34.300276,0.011469
34.320158,0.011111
34.340071,0.010785
34.360075,0.010474
34.381021,0.010179
34.400076,0.010107
34.421153,0.014468
34.440011,0.039820
34.460053,0.087084
34.480156,0.092173
34.500149,0.079814
34.521167,0.085335
34.540927,0.089547
34.560140,0.102238
34.580054,0.107363
34.600057,0.104938
34.620048,0.102296
34.640046,0.107381
34.660960,0.106480
34.680045,0.081239
34.700052,0.077546
34.720108,0.127208
34.740120,0.152670
34.760006,0.128761
34.780294,0.150144
34.801143,0.143101
34.820064,0.115792
34.840152,0.087216
34.860011,0.076111
34.880050,0.075589
34.900122,0.085927
34.920182,0.104244
34.940076,0.125448
34.960052,0.133413
34.979997,0.130825
35.000043,0.126705
35.020116,0.155374
35.040067,0.216468
35.060082,0.221498
35.080072,0.169265
35.100128,0.173092
35.120065,0.156802
35.140935,0.114508
35.160980,0.068177
35.181046,0.040247
35.201129,0.031578
35.220047,0.035391
35.240056,0.042867
35.260048,0.052699
35.280060,0.061883
35.300041,0.063670
35.320127,0.066911
35.340011,0.084976
35.360077,0.164530
35.380108,0.250626
35.400065,0.222034
35.420007,0.129879
35.440113,0.169681
35.460126,0.155921
35.480003,0.112164
35.500968,0.073406
35.520043,0.049982
35.540049,0.052226
35.560043,0.060000
35.580140,0.067200
35.600939,0.075954
35.620073,0.087762
35.640048,0.090821
35.660143,0.072178
35.680045,0.110990
35.700077,0.172787
35.720109,0.232015
35.740039,0.213628
35.760087,0.250010
35.780031,0.267411
35.800062,0.230686
35.820081,0.161644
35.840092,0.108054
35.860107,0.141956
35.880090,0.170630
35.900081,0.191061
35.920066,0.218890
35.940083,0.330022
35.960028,0.360133
35.980058,0.359212
36.000092,0.282959
36.020032,0.232106
36.041013,0.199458
36.060071,0.148910
36.081179,0.085017
36.100074,0.071536
36.120079,0.085187
36.140095,0.086640
36.160066,0.067210
36.181019,0.052843
36.200077,0.055982
36.220073,0.070830
36.240140,0.115354
36.260078,0.138067
36.280166,0.120353
36.300065,0.060139
36.320031,0.071788
36.340077,0.102858
36.360062,0.085453
36.380068,0.038315
36.400088,0.082170
36.420065,0.109993
36.440149,0.117300
36.460076,0.118089
36.480084,0.116652
36.500085,0.120088
36.520040,0.121121
36.540245,0.126337
36.560096,0.139798
36.580090,0.232603
36.600988,0.196316
36.620081,0.263943
36.640111,0.141198
36.660048,0.096459
36.680087,0.106774
36.700096,0.091372
36.720098,0.049428
36.740087,0.024669
36.760145,0.033392
36.780093,0.026218
36.800093,0.023175
36.820065,0.023189
36.840092,0.041003
36.860072,0.051025
36.881419,0.168268
36.901291,0.077063
36.920244,0.063252
36.940080,0.077164
36.960091,0.080442
36.980996,0.041904
37.000082,0.065123
37.021239,0.102553
37.040070,0.120508
37.060075,0.121979
37.080101,0.118924
37.100066,0.120147
37.120106,0.125801
37.140068,0.130113
37.160032,0.129742
37.180029,0.228487
37.200067,0.165253
37.220095,0.256949
37.240063,0.146512
37.260103,0.100224
37.280033,0.106290
37.300069,0.088275
37.320073,0.043496
37.340072,0.014963
37.360314,0.020628
37.380082,0.030014
37.400082,0.033584
37.420030,0.038877
37.440386,0.086780
37.460080,0.155868
37.480065,0.131027
37.500082,0.057834
37.520076,0.053389
37.540062,0.069012
37.560065,0.037590
37.580087,0.060983
37.600070,0.101258
37.620036,0.120404
37.640063,0.123506
37.660067,0.121396
37.680986,0.117725
37.700084,0.120699
37.720559,0.125276
37.740097,0.134424
37.760139,0.233413
37.780034,0.190550
37.800071,0.171704
37.820026,0.216786
37.840081,0.104211
37.860046,0.106662
37.880046,0.105799
37.900097,0.073281
37.920084,0.030881
37.940195,0.016546
37.960118,0.017636
37.981115,0.025799
38.000178,0.030332
38.021532,0.043641
38.040141,0.043313
38.060080,0.173714
38.080094,0.083908
38.100044,0.068144
38.120078,0.077584
38.141034,0.050330
38.160072,0.034778
38.180088,0.063305
38.200090,0.101588
38.220072,0.118652
38.240085,0.120386
38.260097,0.116574
38.280069,0.115438
38.300127,0.120871
38.320031,0.123813
38.340069,0.137765
38.360072,0.249193
38.380079,0.173978
38.400040,0.228409
38.420047,0.176625
38.440075,0.105443
38.460066,0.111315
38.480061,0.098845
38.500080,0.057222
38.520068,0.017614
38.540122,0.026450
38.560996,0.026016
38.580977,0.025848
38.600070,0.033909
38.620173,0.054736
38.640066,0.068090
38.660104,0.110938
38.680052,0.052656
38.700057,0.060948
38.720074,0.077443
38.740055,0.039046
38.760068,0.030190
38.780918,0.066591
38.801123,0.096088
38.820069,0.107889
38.840996,0.112383
38.860078,0.106942
38.880210,0.104356
38.900091,0.086946
38.920099,0.100612
38.940190,0.211480
38.960083,0.157139
38.980081,0.096394
39.000082,0.212883
39.021131,0.124397
39.040085,0.111583
39.060087,0.139939
39.080085,0.136596
39.100174,0.089690
39.120083,0.111821
39.140086,0.137210
39.160086,0.143969
39.180082,0.124194
39.200086,0.179009
39.220157,0.236021
39.240081,0.115033
39.260077,0.171516
39.280081,0.189525
39.300090,0.157566
39.320091,0.102448
39.340085,0.072586
39.360085,0.045562
39.380085,0.039247
39.400081,0.037905
39.420191,0.035172
39.440082,0.043381
39.460081,0.056517
39.480079,0.065279
39.500086,0.062089
39.520081,0.055787
39.540086,0.164528
39.560083,0.236662
39.580081,0.223434
39.600078,0.178861
39.620078,0.179525
39.640081,0.200086
39.660082,0.187839
39.680084,0.161524
39.700194,0.140145
39.720073,0.118220
39.740268,0.119909
39.760221,0.146023
39.780157,0.185494
39.800056,0.325540
39.820064,0.322888
39.840097,0.305730
39.861002,0.253598
39.880106,0.214517
39.900080,0.172689
39.920092,0.112322
39.940073,0.066515
39.960062,0.102414
39.980028,0.111469
40.000068,0.100203
40.020080,0.094271
40.040420,0.084538
40.061200,0.079145
40.080083,0.080266
40.100044,0.116069
40.120082,0.095947
40.140080,0.182916
40.160083,0.108276
40.180142,0.100070
40.200066,0.073185
40.220126,0.101989
40.240066,0.070674
40.260069,0.057549
40.280030,0.086909
40.300971,0.101728
40.320033,0.107407
40.340078,0.110699
40.360068,0.124826
40.380061,0.132254
40.400074,0.135866
40.420079,0.147231
40.440079,0.233233
40.460074,0.206787
40.480071,0.202804
40.500071,0.188807
40.520063,0.099023
40.540066,0.089126
40.560100,0.080800
40.581068,0.046298
40.600086,0.047559
40.620069,0.060913
40.640042,0.050052
40.660052,0.036746
40.680072,0.041906
40.700066,0.053428
40.720095,0.066781
40.740051,0.157908
40.760025,0.100169
40.780061,0.105624
40.800078,0.111585
40.820089,0.107856
40.840121,0.073638
40.861357,0.043739
40.880189,0.084827
40.900091,0.105963
40.920196,0.123485
40.940075,0.123832
40.960107,0.124342
40.980071,0.135115
41.000118,0.148337
41.020282,0.168799
41.040068,0.272682
41.060036,0.212257
41.080084,0.238229
41.100086,0.141563
41.120089,0.102388
41.140083,0.100789
41.160086,0.070498
41.180078,0.025067
41.200081,0.043959
41.220049,0.047549
41.240102,0.044335
41.260032,0.049964
41.280080,0.061434
41.300065,0.067340
41.320033,0.158372
41.340103,0.090555
41.360063,0.081948
41.380069,0.089109
41.400022,0.095956
41.420096,0.070373
41.440066,0.034289
41.460025,0.072823
41.480034,0.103678
41.500079,0.108891
41.520080,0.117335
41.540101,0.117483
41.560072,0.121563
41.580049,0.132188
41.600089,0.141364
41.620075,0.187648
41.640970,0.147375
41.660091,0.126818
41.680086,0.086078
41.700086,0.063056
41.720247,0.074158
41.740097,0.156566
41.760081,0.034960
41.780066,0.043055
41.800468,0.038063
41.820398,0.032919
41.840089,0.046382
41.860121,0.082229
41.880126,0.108751
41.900028,0.123028
41.920207,0.128708
41.940138,0.138721
41.960193,0.149118
41.980081,0.144527
42.000166,0.136087
42.020373,0.119768
42.040230,0.091698
42.060226,0.071080
42.080058,0.085088
42.100132,0.098965
42.120101,0.110932
42.140724,0.142365
42.160096,0.135408
42.180250,0.127893
42.200202,0.131417
42.220256,0.122436
42.240175,0.113389
42.260008,0.108937
42.280119,0.110910
42.300301,0.116651
42.320069,0.106684
42.340216,0.099973
42.360116,0.200640
42.380119,0.278552
42.401046,0.253112
42.419983,0.186903
42.440145,0.192547
42.460209,0.175437
42.480190,0.133036
42.500228,0.089927
42.520083,0.056423
42.540062,0.044866
42.560085,0.048427
42.580050,0.056137
42.600196,0.066799
42.620062,0.078525
42.640180,0.089315
42.660118,0.091530
42.680227,0.074971
42.700128,0.173894
42.720621,0.232333
42.740214,0.240311
42.760159,0.169762
42.780212,0.173146
42.800103,0.162627
42.820227,0.125281
42.840195,0.080464
42.860072,0.051822
42.880072,0.040931
42.900218,0.043382
42.920157,0.045890
42.940109,0.055182
42.960131,0.069640
42.980244,0.079574
43.000228,0.073660
43.020468,0.065835
43.040513,0.181470
43.060275,0.204442
43.080049,0.211749
43.100014,0.170673
43.120113,0.165568
43.140064,0.152969
43.160214,0.118527
43.180251,0.079925
43.200133,0.058574
43.219995,0.053611
43.240095,0.060128
43.260346,0.070864
43.280096,0.083405
43.300048,0.095980
43.320249,0.096310
43.340387,0.084944
43.360296,0.085661
43.380114,0.203715
43.400289,0.237392
43.420266,0.189569
43.440087,0.175283
43.460131,0.166188
43.480043,0.134719
43.500117,0.088253
43.520489,0.048586
43.540093,0.032652
43.560123,0.033405
43.580077,0.042274
43.600156,0.052155
43.620298,0.064119
43.640277,0.073471
43.660225,0.069374
43.680595,0.059614
43.700175,0.135598
43.720221,0.254613
43.740124,0.260813
43.760377,0.178733
43.780071,0.170431
43.800056,0.159107
43.820177,0.124763
43.840260,0.080534
43.860168,0.052331
43.880155,0.050409
43.900077,0.059180
43.920415,0.072480
43.940175,0.085043
43.960060,0.098149
43.980356,0.107565
44.000282,0.097301
44.020366,0.086753
44.040136,0.227687
44.060256,0.237373
44.080486,0.211877
44.100183,0.187053
44.120048,0.171459
44.140204,0.144961
44.160191,0.100877
44.180049,0.051835
44.200164,0.021041
44.220247,0.023195
44.240060,0.017260
44.260188,0.017147
44.280271,0.021911
44.300459,0.030618
44.320209,0.031608
44.340281,0.062126
44.360098,0.085687
44.380175,0.196319
44.400192,0.218947
44.420174,0.169077
44.440709,0.153325
44.460127,0.146579
44.480126,0.134737
44.500133,0.094819
44.520199,0.062743
44.540124,0.038226
44.560137,0.027456
44.580057,0.034363
44.600107,0.046889
44.620195,0.059671
44.640114,0.072582
44.660142,0.090499
44.680256,0.101740
44.700401,0.103048
44.720163,0.105941
44.740232,0.123511
44.760157,0.200387
44.780151,0.222018
44.800268,0.163616
44.820232,0.164134
44.840436,0.151317
44.860364,0.114876
44.880365,0.075934
44.900082,0.049976
44.920244,0.043988
44.940277,0.050280
44.960163,0.062956
44.980184,0.079108
45.000192,0.092916
45.020107,0.093450
45.040290,0.073427
45.060214,0.151000
45.080294,0.270479
45.100244,0.262140
45.120131,0.179616
45.140265,0.178865
45.160338,0.169109
45.180891,0.136063
45.200264,0.092810
45.220060,0.057726
45.240043,0.040071
45.260155,0.043120
45.280251,0.035489
45.300244,0.025664
45.320220,0.016212
45.340235,0.018614
45.360115,0.026905
45.380169,0.030839
45.400111,0.057806
45.420350,0.040272
45.440818,0.153249
45.460201,0.203256
45.480047,0.169541
45.500231,0.175786
45.520076,0.172726
45.540185,0.118419
45.560182,0.064309
45.580217,0.031546
45.600321,0.047404
45.620109,0.059980
45.640096,0.066274
45.660100,0.072618
45.680251,0.075354
45.700187,0.071287
45.720249,0.068068
45.740120,0.080356
45.760486,0.136254
45.780221,0.139022
45.800152,0.221357
45.820212,0.207381
45.840285,0.149600
45.860202,0.134132
45.880033,0.117745
45.900252,0.088780
45.920193,0.054472
45.940297,0.026030
45.960131,0.008021
45.980209,0.020048
46.000106,0.034859
46.020203,0.041264
46.040085,0.041271
46.060358,0.064854
46.080251,0.191810
46.100682,0.132511
46.120295,0.124561
46.140221,0.126761
46.160049,0.129958
46.180181,0.089090
46.200223,0.050635
46.220187,0.056556
46.240302,0.077799
46.260148,0.084033
46.280273,0.077526
46.300258,0.060148
46.320186,0.048399
46.340128,0.058489
46.360132,0.081473
46.380463,0.100792
46.400585,0.109692
46.420198,0.108354
46.440191,0.126936
46.460224,0.098411
46.480139,0.172132
46.500108,0.202448
46.520203,0.142037
46.540145,0.144493
46.560064,0.139716
46.580191,0.124221
46.600148,0.099025
46.620233,0.079514
46.640262,0.073492
46.660073,0.083432
46.680316,0.099565
46.700221,0.112733
46.720369,0.119606
46.740377,0.114322
46.760425,0.079881
46.780149,0.159216
46.800070,0.241518
46.820162,0.231053
46.840123,0.170476
46.860247,0.173635
46.880100,0.155462
46.900296,0.104681
46.920176,0.041808
46.940230,0.067247
46.960154,0.107089
46.980185,0.107060
47.000167,0.101441
47.020129,0.083278
47.040115,0.060768
47.060241,0.044318
47.080283,0.062711
47.100235,0.095779
47.120116,0.134888
47.140058,0.323363
47.160583,0.377478
47.180310,0.318512
47.200670,0.291443
47.220167,0.254872
47.240075,0.206189
47.260048,0.155017
47.280036,0.116741
47.300162,0.081772
47.320166,0.062762
47.340117,0.055369
47.360244,0.054591
47.380296,0.063339
47.400264,0.077960
47.420089,0.093348
47.440192,0.088971
47.460186,0.066950
47.480127,0.240733
47.500276,0.264224
47.520066,0.081026
47.540207,0.057627
47.560243,0.069468
47.580383,0.054499
47.600096,0.047355
47.620245,0.054065
47.640241,0.065564
47.660067,0.077919
47.680081,0.090532
47.700088,0.099744
47.720070,0.090743
47.740173,0.067434
47.760360,0.163379
47.780103,0.351302
47.800523,0.350951
47.820140,0.296774
47.840321,0.299084
47.860209,0.265979
47.880293,0.207638
47.900389,0.139549
47.920301,0.097450
47.940291,0.063913
47.961166,0.047863
47.980472,0.042785
48.000161,0.040227
48.020230,0.046691
48.040140,0.062244
48.060257,0.081161
48.080234,0.069006
48.100222,0.082070
48.120248,0.244426
48.140122,0.239491
48.160159,0.082208
48.180276,0.076284
48.200258,0.074206
48.220233,0.052403
48.240145,0.034848
48.260440,0.039685
48.280268,0.050386
48.300165,0.060945
48.320375,0.076593
48.340403,0.137667
48.360730,0.210406
48.380547,0.227874
48.400264,0.210973
48.420081,0.097884
48.439926,0.206576
48.460115,0.176302
48.480194,0.147035
48.500126,0.156117
48.520075,0.139432
48.540231,0.106648
48.560258,0.070722
48.580069,0.039568
48.600058,0.016830
48.620083,0.016991
48.640119,0.016801
48.660101,0.029729
48.680441,0.059474
48.700364,0.102941
48.720679,0.130875
48.740395,0.157363
48.760278,0.155459
48.780141,0.138603
48.800261,0.175329
48.820275,0.349949
48.840345,0.363478
48.860200,0.291334
48.880193,0.278429
48.900128,0.263396
48.920116,0.206561
48.940090,0.144263
48.960249,0.089543
48.980050,0.066823
49.000178,0.051476
49.020344,0.043607
49.040206,0.053597
49.060261,0.069035
49.080385,0.086170
49.100438,0.098694
49.120241,0.092486
49.140302,0.120141
49.160087,0.312422
49.180070,0.341710
49.200228,0.120520
49.220220,0.066642
49.240028,0.071169
49.259909,0.050231
49.279823,0.031889
49.299880,0.037264
49.320196,0.048085
49.340225,0.055363
49.360180,0.062795
49.380149,0.071211
49.400197,0.073334
49.420552,0.064524
49.440560,0.047829
49.460147,0.104806
49.480212,0.212164
49.500016,0.320420
49.520056,0.307271
49.540363,0.298296
49.560277,0.300386
49.580204,0.249027
49.600069,0.171866
49.619951,0.100010
49.640328,0.057501
49.660184,0.038666
49.680143,0.049700
49.700118,0.055917
49.720268,0.060263
49.740514,0.071345
49.760285,0.079949
49.780188,0.103133
49.799954,0.067041
49.820177,0.266529
49.840262,0.294066
49.860036,0.127741
49.880216,0.082737
49.900258,0.064100
49.920445,0.037151
49.940061,0.038925
49.959826,0.036931
49.979877,0.032238
50.000204,0.026822
50.020115,0.028761
50.040254,0.037260
50.059942,0.054214
50.080315,0.052289
50.100151,0.071834
50.120256,0.160525
50.140158,0.345905
50.160149,0.266442
50.180350,0.185222
50.200283,0.226196
50.220239,0.229267
50.240430,0.183124
50.260403,0.126543
50.280205,0.078014
50.300327,0.046876
50.320126,0.056675
50.340081,0.059781
50.360011,0.069061
50.380185,0.085741
50.400437,0.106597
50.420697,0.121011
50.440017,0.116967
50.460037,0.089184
50.480110,0.198769
50.500158,0.319830
50.520305,0.134554
50.540245,0.059326
50.560050,0.058104
50.580180,0.036921
50.600425,0.047299
50.620096,0.033497
50.640096,0.022143
50.660288,0.007279
50.680246,0.022320
50.700268,0.032293
50.720157,0.047316
50.740237,0.121343
50.760598,0.243258
50.780502,0.280482
50.800132,0.196036
50.820070,0.209680
50.840186,0.209732
50.860261,0.156248
50.880115,0.082357
50.900186,0.043617
50.920229,0.081860
50.940171,0.087117
50.960193,0.098753
50.980061,0.101123
51.000171,0.104042
51.020151,0.100552
51.040446,0.108365
51.060125,0.126734
51.080112,0.289500
51.100208,0.293864
51.120167,0.128674
51.140110,0.100007
51.160564,0.100033
51.180284,0.205171
51.200349,0.353249
51.220631,0.347927
51.240272,0.235885
51.259926,0.169798
51.279781,0.190568
51.300054,0.214818
51.320047,0.167462
51.340006,0.154543
51.360126,0.179347
51.379892,0.181227
51.400182,0.157182
51.419888,0.125163
51.439980,0.093350
51.460182,0.064453
51.480212,0.049618
51.500045,0.052779
51.520075,0.063941
51.540350,0.075406
51.560192,0.082469
51.580441,0.071377
51.600066,0.060944
51.620096,0.209251
51.640347,0.234368
51.660146,0.197357
51.680126,0.180291
51.700151,0.177028
51.720104,0.155692
51.740120,0.120148
51.760218,0.085776
51.780010,0.062747
51.800086,0.057080
51.820126,0.071238
51.840262,0.083919
51.860171,0.094056
51.880337,0.101270
51.900201,0.097143
51.920474,0.090938
51.940221,0.191514
51.960148,0.238455
51.980101,0.205277
52.000127,0.174110
52.020196,0.169864
52.040167,0.147610
52.060099,0.106894
52.080169,0.064185
52.100418,0.038073
52.120236,0.033444
52.140202,0.031432
52.160241,0.028815
52.180166,0.041455
52.200547,0.059738
52.220331,0.076593
52.240648,0.080526
52.260135,0.081441
52.280225,0.165520
52.300162,0.231566
52.320137,0.246680
52.340225,0.167774
52.360017,0.160484
52.380087,0.155964
52.400130,0.127713
52.420463,0.090215
52.440110,0.063512
52.460052,0.051702
52.480009,0.046561
52.500017,0.054269
52.520030,0.066816
52.540221,0.081306
52.560143,0.093203
52.580364,0.093840
52.600081,0.080989
52.620060,0.180250
52.640594,0.212220
52.660228,0.205381
52.680207,0.162426
52.700094,0.163429
52.720211,0.150447
52.740100,0.116505
52.760212,0.072910
52.780158,0.043181
52.800195,0.031259
52.820026,0.030689
52.840063,0.032620
52.860139,0.044050
52.879991,0.055496
52.900106,0.061016
52.920173,0.053889
52.940244,0.074518
52.960419,0.139810
52.980198,0.212885
53.000127,0.225581
53.020095,0.203212
53.040135,0.209178
53.060057,0.203261
53.080184,0.165556
53.100151,0.131055
53.120178,0.122783
53.140132,0.111556
53.160165,0.126205
53.180108,0.141341
53.200221,0.157338
53.220871,0.216415
53.241008,0.329854
53.260245,0.330589
53.280150,0.291442
53.300237,0.223308
53.320108,0.191822
53.339857,0.153092
53.360049,0.093579
53.380136,0.066073
53.400122,0.084962
53.420205,0.085266
53.440174,0.072056
53.460219,0.056294
53.480065,0.054346
53.500102,0.062975
53.520085,0.115399
53.539963,0.141635
53.560218,0.143443
53.580089,0.124921
53.600087,0.111330
53.620226,0.117238
53.640251,0.095897
53.660731,0.054958
53.680126,0.073634
53.700563,0.097271
53.720200,0.109281
53.740067,0.115154
53.760028,0.114887
53.780024,0.117700
53.799979,0.124358
53.820264,0.134487
53.840318,0.180237
53.860095,0.199748
53.880100,0.182429
53.900116,0.256606
53.920070,0.135652
53.940161,0.111284
53.960228,0.101630
53.980192,0.070350
54.000108,0.032239
54.020146,0.054589
54.040247,0.058530
54.060674,0.051283
54.080149,0.046820
54.100537,0.052971
54.120209,0.102170
54.140240,0.148038
54.160190,0.133757
54.180179,0.131350
54.200235,0.115752
54.220096,0.118863
54.240137,0.086038
54.260263,0.038273
54.280152,0.083501
54.300257,0.107003
54.320191,0.119471
54.340073,0.124277
54.360090,0.125897
54.380138,0.138132
54.400248,0.145288
54.420518,0.143566
54.440441,0.211643
54.460823,0.093388
54.480120,0.088592
54.500422,0.150234
54.520421,0.177184
54.540375,0.138758
54.560188,0.115106
54.580143,0.108873
54.600306,0.100110
54.620408,0.075216
54.640181,0.042245
54.659979,0.073311
54.680016,0.110576
54.700091,0.167371
54.720300,0.210897
54.740142,0.409975
54.760337,0.328139
54.780102,0.283728
54.800011,0.284083
54.820013,0.237047
54.840147,0.172995
54.860346,0.128292
54.880094,0.093652
54.900092,0.065852
54.920096,0.050860
54.940145,0.033475
54.960160,0.028815
54.980165,0.017534
55.000221,0.009148
55.020123,0.011075
55.040225,0.016331
55.060137,0.020189
55.080490,0.030753
55.100275,0.044755
55.120128,0.050371
55.140152,0.088689
55.160278,0.163716
55.180197,0.096453
55.200130,0.072227
55.220075,0.125062
55.239965,0.094089
55.260288,0.062523
55.280142,0.057617
55.300186,0.058621
55.319995,0.057726
55.340137,0.054920
55.360164,0.053852
55.380050,0.066839
55.400357,0.083228
55.420394,0.112299
55.440128,0.267057
55.460099,0.277863
55.480062,0.245519
55.500079,0.242432
55.520149,0.209449
55.540059,0.139158
55.560154,0.076667
55.580073,0.035574
55.600080,0.023619
55.620201,0.053315
55.640050,0.083042
55.660053,0.106961
55.680117,0.122651
55.700243,0.144099
55.720399,0.211044
55.740194,0.204494
55.760174,0.131156
55.780153,0.185000
55.800070,0.241069
55.820033,0.159873
55.840270,0.096740
55.860098,0.054935
